,Date,IDR,USD,Euro,GBP,RMB,Gold/Silver,Nikkei 225,IHSG,Hang Seng,Nasdaq,USD/IDR,AUD/USD
3658,Nov 24 2017,17429493.0,1290.5,1081.09,966.3,8522.07,75.65,22550.85,6067.14,29866.32,6409.29,13502.5,0.7614
3659,Nov 27 2017,17505104.33,1294.9,1086.46,970.76,8543.62,75.96,22495.99,6064.59,29686.19,6405.97,13518.5,0.7602
3660,Nov 28 2017,17451599.67,1291.85,1088.56,976.45,8518.84,76.7,22486.24,6070.72,29680.85,6422.56,13508.5,0.7595
3661,Nov 29 2017,17335182.65,1283.85,1083.37,957.42,8470.71,77.49,22597.2,6061.37,29623.83,6311.38,13502.5,0.7571
3662,Nov 30 2017,17315984.54,1280.2,1073.68,945.74,8463.02,77.45,22724.96,5952.14,29177.35,6365.56,13526.0,0.7567
3663,Dec 04 2017,17224684.04,1273.45,1074.64,944.84,8428.33,78.03,22707.16,5998.19,29138.28,6263.7,13526.0,0.7599
3664,Dec 05 2017,17115941.31,1266.3,1070.28,941.0,8373.66,78.53,22622.38,6000.47,28842.8,6265.11,13519.0,0.7607
3665,Dec 06 2017,17103546.99,1263.7,1071.93,944.15,8359.0,79.18,22177.04,6035.51,28224.8,6293.05,13539.0,0.7563
3666,Dec 07 2017,17009642.5,1255.0,1064.46,935.35,8302.33,79.2,22498.03,6006.84,28303.19,6316.28,13553.5,0.7512
3667,Dec 08 2017,16943804.88,1250.65,1064.25,935.0,8276.3,78.73,22811.08,6030.96,28639.85,6344.57,13547.5,0.7506
3668,Dec 11 2017,16898257.6,1247.15,1057.31,933.57,8252.76,79.0,22938.73,6026.63,28965.29,6393.89,13552.5,0.7527
3669,Dec 12 2017,16835909.43,1240.9,1057.93,931.5,8216.12,79.07,22866.17,6032.37,28793.88,6383.65,13568.5,0.7559
3670,Dec 13 2017,16884505.55,1242.65,1056.9,930.02,8226.71,78.24,22758.07,6054.6,29222.1,6394.67,13585.0,0.7637
3671,Dec 14 2017,16985452.5,1251.0,1062.38,931.91,8267.61,78.86,22694.45,6113.65,29166.38,6389.91,13577.5,0.7666
3672,Dec 15 2017,17033074.91,1254.6,1066.34,942.1,8290.65,78.16,22553.22,6119.42,28848.11,6466.32,13578.5,0.7645
3673,Dec 18 2017,17120206.61,1260.6,1067.17,940.85,8340.63,78.22,22901.77,6133.96,29050.41,6513.27,13581.5,0.7663
3674,Dec 19 2017,17111139.79,1260.35,1067.14,944.08,8327.51,78.27,22868.0,6167.67,29253.66,6480.67,13576.5,0.7666
3675,Dec 20 2017,17169424.97,1264.55,1064.21,943.27,8320.74,78.16,22891.72,6109.48,29234.09,6472.48,13577.5,0.7667
3676,Dec 21 2017,17144133.98,1264.55,1066.23,946.94,8328.07,78.62,22866.1,6183.39,29367.06,6472.69,13557.5,0.7702
3677,Dec 22 2017,17148559.9,1264.55,1068.57,946.09,8307.33,77.99,22902.76,6221.01,29578.01,6465.17,13561.0,0.7716
3678,Dec 27 2017,17348022.98,1279.4,1075.71,954.81,8389.02,77.11,22911.21,6277.16,29597.66,6435.15,13560.5,0.7768
3679,Dec 28 2017,17508542.0,1291.0,1081.42,960.67,8437.07,76.88,22783.98,6314.05,29863.71,6441.42,13562.0,0.7798
3680,Dec 29 2017,17515642.5,1291.0,1075.12,954.35,8406.99,76.9,22764.94,6355.65,29919.15,6396.42,13567.5,0.7802
3681,Jan 04 2018,17645190.75,1314.5,1088.57,970.0,8540.57,76.76,23506.33,6292.32,30736.48,6584.58,13423.5,0.7864
3682,Jan 05 2018,17672858.81,1317.15,1094.3,971.14,8541.85,76.69,23714.53,6353.74,30814.64,6653.29,13415.5,0.7864
3683,Jan 09 2018,17616562.5,1311.0,1098.91,969.46,8549.16,77.39,23849.99,6373.14,31011.41,6677.94,13437.5,0.7823
3684,Jan 10 2018,17730181.38,1319.75,1101.49,975.32,8600.55,77.64,23788.2,6371.17,31073.72,6662.66,13436.5,0.7843
3685,Jan 11 2018,17728205.86,1323.05,1098.33,977.54,8611.07,77.8,23710.43,6386.34,31120.39,6708.49,13399.5,0.7891
3686,Jan 12 2018,17717421.19,1326.8,1092.33,969.35,8581.74,77.49,23653.82,6370.06,31412.54,6758.54,13353.5,0.7913
3687,Jan 16 2018,17790222.42,1333.85,1090.59,968.38,8584.66,77.8,23951.81,6429.69,31904.75,6737.14,13337.5,0.7961
3688,Jan 17 2018,17842947.05,1335.65,1090.99,965.48,8590.9,78.04,23868.34,6444.52,31983.41,6810.28,13357.5,0.797
3689,Jan 18 2018,17780206.65,1332.2,1088.44,959.45,8559.92,78.23,23763.37,6472.67,32121.94,6811.38,13346.0,0.8
3690,Jan 19 2018,17772856.17,1334.95,1092.03,964.11,8549.02,78.33,23808.06,6490.9,32254.89,6834.33,13313.5,0.7993
3691,Jan 22 2018,17786876.54,1332.6,1087.7,954.14,8533.3,78.48,23816.33,6500.53,32393.41,6906.28,13347.5,0.8017
3692,Jan 23 2018,17770887.2,1333.4,1084.68,951.21,8540.43,78.73,24124.15,6635.33,32930.7,6963.46,13325.0,0.7998
3693,Jan 24 2018,18023161.15,1353.7,1093.28,951.77,8647.03,77.37,23940.78,6615.49,32958.69,6919.35,13313.5,0.8062
3694,Jan 25 2018,18003897.48,1354.95,1083.7,947.35,8583.61,77.81,23669.49,6615.33,32654.45,6916.3,13288.5,0.8031
3695,Jan 26 2018,18002306.3,1353.15,1088.31,954.06,8554.61,77.5,23631.88,6660.62,33154.12,7022.97,13307.0,0.8112
3696,Jan 29 2018,17958537.52,1343.85,1087.57,955.56,8501.6,78.1,23629.34,6680.62,32966.89,6988.31,13363.5,0.8095
3697,Jan 30 2018,18065367.94,1344.9,1083.59,952.68,8530.56,78.06,23291.97,6575.49,32607.29,6930.73,13432.5,0.8083
3698,Jan 31 2018,18008199.31,1345.05,1079.71,945.85,8461.98,77.44,23098.29,6605.63,32887.27,6949.99,13388.5,0.8055
3699,Feb 01 2018,18010304.48,1341.35,1075.62,942.19,8444.87,78.42,23486.11,6598.46,32642.09,6901.5,13427.0,0.8039
3700,Feb 02 2018,17905962.91,1331.15,1070.32,942.47,8358.69,80.35,23274.53,6628.82,32601.78,6760.29,13451.5,0.7923
3701,Feb 05 2018,18033604.02,1333.6,1073.75,951.28,8392.74,80.05,22682.08,6589.68,32245.22,6495.92,13525.0,0.7878
3702,Feb 06 2018,18046459.98,1331.4,1078.54,957.33,8357.33,79.49,21610.24,6478.54,30595.42,6665.98,13552.5,0.7906
3703,Feb 07 2018,17952317.8,1324.65,1077.52,954.19,8291.65,80.27,21645.37,6534.87,30323.2,6582.02,13553.0,0.7823
3704,Feb 08 2018,17901300.66,1315.45,1073.18,939.74,8321.54,80.45,21890.86,6544.63,30451.27,6306.1,13605.0,0.778
3705,Feb 09 2018,17903953.45,1314.1,1072.87,951.76,8278.96,80.61,21382.62,6505.52,29507.42,6412.68,13627.5,0.7814
3706,Feb 13 2018,18098314.92,1325.35,1072.64,954.93,8407.09,80.16,21244.68,6578.18,29839.53,6553.86,13657.5,0.786
3707,Feb 14 2018,18220436.88,1336.25,1077.06,956.93,8477.3,80.19,21154.17,6594.4,30515.6,6675.03,13628.5,0.7925
3708,Feb 15 2018,18337192.66,1352.45,1083.74,962.05,8580.08,80.16,21464.98,6591.58,31115.43,6794.92,13558.5,0.7945
3709,Feb 20 2018,18240715.91,1339.85,1085.69,956.69,8500.14,80.86,21925.1,6662.88,30873.63,6779.69,13612.5,0.7883
3710,Feb 21 2018,18118749.0,1330.5,1080.0,951.82,8440.83,80.36,21970.81,6643.4,31431.89,6759.26,13618.5,0.7804
3711,Feb 22 2018,18175146.87,1328.35,1078.21,952.94,8448.97,80.17,21736.44,6593.06,30965.68,6761.85,13682.5,0.7845
3712,Feb 23 2018,18149755.96,1327.95,1079.85,950.44,8415.48,80.45,21892.78,6619.8,31267.17,6896.6,13667.5,0.7844
3713,Feb 26 2018,18216276.75,1333.5,1085.25,956.84,8411.32,80.19,22153.63,6554.67,31498.6,6989.1,13660.0,0.7855
3714,Feb 27 2018,18129631.25,1325.75,1083.22,955.08,8361.77,80.18,22389.86,6598.93,31268.66,6900.35,13675.0,0.779
3715,Feb 28 2018,18118458.71,1317.85,1080.52,956.45,8344.62,80.37,22068.24,6597.22,30844.72,6854.42,13745.0,0.7762
3716,Mar 01 2018,17975023.75,1307.75,1073.82,953.03,8295.06,79.93,21724.47,6606.05,31044.25,6750.54,13747.5,0.7756
3717,Mar 02 2018,18191539.56,1322.3,1074.12,960.21,8392.11,80.14,21181.64,6582.32,30583.45,6811.04,13757.5,0.7764
3718,Mar 05 2018,18172003.66,1320.4,1071.15,953.63,8372.66,80.33,21042.09,6550.59,29886.39,6881.28,13762.5,0.7765
3719,Mar 06 2018,18340033.65,1331.4,1073.71,958.98,8441.74,79.7,21417.76,6500.11,30510.73,6913.02,13775.0,0.7828
3720,Mar 07 2018,18303177.86,1329.4,1071.88,956.78,8405.53,80.37,21252.72,6368.27,30196.92,6929.39,13766.0,0.7825
3721,Mar 08 2018,18209985.0,1321.0,1071.5,955.2,8364.7,80.05,21368.07,6443.02,30654.52,6966.43,13785.0,0.7792
3722,Mar 09 2018,18204468.98,1320.6,1071.96,952.33,8368.64,79.73,21469.2,6433.32,30996.21,7101.18,13781.0,0.7851
3723,Mar 12 2018,18165353.73,1319.15,1070.87,949.17,8341.91,79.9,21824.03,6500.69,31594.33,7131.12,13770.0,0.7873
3724,Mar 13 2018,18191119.38,1322.75,1066.99,945.73,8371.16,80.05,21968.1,6412.85,31601.45,7046.51,13750.5,0.786
3725,Mar 14 2018,18180280.12,1323.55,1070.88,949.09,8359.41,80.01,21777.29,6382.62,31435.01,7040.98,13736.5,0.7877
3726,Mar 15 2018,18130834.38,1318.75,1070.37,945.54,8336.74,80.24,21803.95,6321.9,31541.1,7030.97,13747.5,0.7799
3727,Mar 16 2018,18014528.04,1310.1,1066.86,941.23,8285.86,80.48,21676.51,6304.95,31501.97,7019.95,13749.0,0.7716
3728,Mar 19 2018,18064528.46,1312.4,1064.4,935.39,8310.51,80.62,21480.9,6289.57,31513.76,6864.88,13764.5,0.7718
3729,Mar 20 2018,18026250.0,1311.0,1068.33,935.53,8298.76,80.98,21380.97,6243.58,31549.93,6885.92,13750.0,0.7683
3730,Mar 22 2018,18279134.03,1329.15,1079.86,942.99,8402.35,80.95,21591.99,6254.07,31071.05,6682.26,13752.5,0.7693
3731,Mar 23 2018,18558165.88,1346.6,1089.48,951.66,8515.9,81.3,20617.86,6210.7,30309.29,6508.09,13782.5,0.7698
3732,Mar 26 2018,18578593.66,1352.4,1086.96,950.72,8502.54,81.01,20766.1,6200.17,30548.77,6753.83,13740.0,0.7749
3733,Mar 27 2018,18433534.5,1341.45,1082.25,948.62,8415.45,81.41,21317.32,6209.35,30790.83,6529.84,13742.0,0.7679
3734,Mar 28 2018,18340507.35,1332.45,1078.82,944.93,8379.38,81.24,21031.31,6140.84,30022.53,6460.81,13763.0,0.7661
3735,Mar 29 2018,18226102.86,1323.85,1076.43,943.72,8329.27,81.06,21159.08,6188.99,30093.38,6581.13,13765.0,0.7678
3736,Apr 03 2018,18351604.95,1333.45,1086.4,949.41,8380.2,81.13,21292.29,6229.01,30180.1,6458.83,13764.5,0.7684
3737,Apr 04 2018,18409269.11,1337.3,1087.32,949.48,8424.85,81.68,21319.55,6157.1,29518.69,6560.06,13766.5,0.7717
3738,Apr 06 2018,18337944.93,1331.2,1085.68,945.12,8386.43,81.48,21567.52,6175.05,29844.94,6433.21,13773.5,0.7678
3739,Apr 09 2018,18330295.23,1331.95,1081.92,942.87,8405.8,80.93,21678.26,6246.13,30229.58,6472.34,13764.5,0.7698
3740,Apr 10 2018,18409222.88,1338.95,1084.17,944.65,8430.3,80.8,21794.32,6325.82,30728.74,6615.87,13749.0,0.7761
3741,Apr 11 2018,18584293.88,1350.75,1090.68,950.83,8489.87,81.11,21687.1,6360.93,30897.71,6583.44,13758.5,0.7755
3742,Apr 12 2018,18467034.11,1341.35,1088.98,942.49,8425.55,81.14,21660.28,6310.8,30831.28,6656.26,13769.5,0.7754
3743,Apr 13 2018,18479905.43,1343.7,1090.05,943.11,8439.64,80.77,21778.74,6270.33,30808.38,6628.34,13752.5,0.7768
3744,Apr 16 2018,18586619.56,1349.35,1091.13,941.63,8476.21,80.81,21835.53,6286.75,30315.59,6675.18,13774.5,0.778
3745,Apr 17 2018,18475346.58,1342.1,1087.21,938.07,8424.23,80.31,21847.59,6285.76,30062.75,6816.37,13766.0,0.7766
3746,Apr 18 2018,18615547.35,1351.45,1091.9,949.42,8494.4,78.51,22158.2,6320.01,30284.25,6833.21,13774.5,0.7784
3747,Apr 19 2018,18586403.18,1348.6,1090.7,948.18,8466.78,77.98,22191.18,6355.9,30708.44,6774.89,13781.0,0.7731
3748,Apr 20 2018,18550748.13,1336.75,1088.69,953.26,8406.95,77.92,22162.24,6337.69,30418.33,6667.75,13877.5,0.7673
3749,Apr 23 2018,18401145.79,1324.3,1083.67,949.39,8348.52,79.72,22088.04,6308.15,30254.4,6648.8,13895.0,0.7604
3750,Apr 24 2018,18454402.34,1328.85,1087.93,951.59,8384.64,79.62,22278.12,6229.64,30636.24,6509.05,13887.5,0.7604
3751,Apr 25 2018,18398027.47,1321.65,1085.77,948.37,8353.36,79.76,22215.32,6079.85,30328.15,6513.94,13920.0,0.7564
3752,Apr 26 2018,18341220.57,1320.7,1090.32,947.93,8360.29,79.61,22319.61,5909.2,30007.68,6649.65,13887.5,0.7556
3753,Apr 27 2018,18355635.0,1321.5,1092.01,957.85,8384.78,80.05,22467.87,5919.24,30280.67,6656.35,13890.0,0.7582
3754,May 02 2018,18190328.82,1304.2,1090.79,959.04,8295.1,79.61,22472.78,6012.24,30723.88,6644.48,13945.0,0.7497
3755,May 07 2018,18331598.63,1309.4,1099.0,964.99,8334.2,79.75,22467.16,5885.1,29994.26,6821.87,14000.0,0.7517
3756,May 08 2018,18357727.94,1306.6,1102.15,966.53,8320.43,79.87,22508.69,5774.72,30402.81,6815.48,14050.0,0.7451
3757,May 09 2018,18497692.09,1313.85,1108.22,967.56,8380.13,79.59,22408.88,5907.94,30536.14,6893.21,14080.0,0.7464
3758,May 11 2018,18474680.46,1324.35,1108.8,977.2,8389.09,79.09,22758.48,5956.83,31122.06,6952.56,13950.0,0.7543
3759,May 14 2018,18436982.6,1319.85,1102.77,970.83,8363.49,79.48,22865.86,5947.15,31541.08,6964.37,13970.0,0.7526
3760,May 15 2018,18177915.0,1295.0,1091.72,959.51,8228.95,79.42,22818.02,5838.12,31152.03,6888.54,14037.0,0.7472
3761,May 16 2018,18198877.5,1291.25,1095.53,957.62,8223.33,78.85,22717.23,5841.46,31110.2,6929.97,14093.0,0.7517
3762,May 17 2018,18120054.0,1289.5,1093.54,954.94,8210.38,78.5,22838.37,5815.92,30942.15,6901.63,14052.0,0.7511
3763,May 18 2018,18229442.24,1288.3,1094.56,956.1,8213.04,78.62,22930.36,5783.31,31047.91,6866.25,14152.5,0.7513
3764,May 21 2018,18275242.67,1288.35,1096.42,960.99,8231.01,78.28,23002.37,5733.85,31234.35,6905.53,14185.0,0.7582
3765,May 23 2018,18312823.0,1289.0,1101.33,966.16,8230.78,78.6,22689.74,5792.0,30665.64,6953.63,14207.0,0.7561
3766,May 24 2018,18444052.68,1304.85,1112.97,975.66,8330.55,78.3,22437.01,5946.54,30760.41,6949.7,14135.0,0.7576
3767,May 25 2018,18405420.0,1303.5,1118.45,979.12,8328.32,78.86,22450.79,5975.74,30588.04,6960.92,14120.0,0.7549
3768,May 30 2018,18196792.32,1300.7,1120.09,979.89,8356.61,78.88,22018.52,6011.06,30056.79,6976.37,13990.0,0.7578
3769,May 31 2018,18137836.21,1305.35,1118.26,980.99,8355.54,79.06,22201.82,5983.59,30468.56,6967.73,13895.0,0.7569
3770,Jun 04 2018,17970481.72,1295.45,1107.55,971.65,8306.81,78.7,22475.94,6014.82,30997.98,7143.57,13872.0,0.7645
3771,Jun 05 2018,17932359.24,1292.05,1107.25,968.37,8270.8,78.6,22539.54,6088.79,31093.45,7166.75,13879.0,0.7618
3772,Jun 06 2018,18009633.22,1300.1,1103.56,968.24,8314.92,77.75,22625.73,6069.71,31259.1,7210.08,13852.5,0.7667
3773,Jun 07 2018,17994803.38,1297.25,1097.04,966.76,8295.13,77.54,22823.26,6106.7,31512.63,7152.83,13870.0,0.7626
3774,Jun 08 2018,18086569.88,1298.25,1103.39,968.7,8321.78,77.41,22694.5,5993.63,30958.21,7152.62,13930.0,0.76
3775,Jun 20 2018,17751516.62,1274.2,1100.49,967.06,8244.71,77.8,22555.43,5884.04,29696.17,7280.7,13930.0,0.7368
3776,Jun 21 2018,17856512.07,1266.15,1090.85,955.04,8226.18,77.61,22693.04,5822.33,29296.05,7217.49,14103.0,0.7381
3777,Jun 22 2018,17869630.63,1269.15,1090.52,956.33,8243.38,77.14,22516.83,5821.81,29338.7,7197.51,14080.0,0.7441
3778,Jun 25 2018,17958447.81,1268.7,1085.66,956.32,8278.14,77.54,22338.15,5859.08,28961.39,7038.17,14155.0,0.7414
3779,Jun 26 2018,17868530.63,1260.3,1080.37,952.39,8263.41,77.27,22342.0,5825.65,28881.4,7068.19,14178.0,0.7394
3780,Jun 27 2018,17787716.72,1254.6,1081.97,954.25,8274.09,77.82,22271.77,5787.55,28356.26,6969.67,14178.0,0.7341
3781,Jun 28 2018,18009801.69,1251.55,1080.97,955.89,8293.39,77.97,22270.39,5667.32,28497.32,7031.6,14390.0,0.7355
3782,Jun 29 2018,17918947.8,1250.45,1071.0,947.13,8284.61,77.78,22304.51,5799.24,28955.11,7040.8,14330.0,0.7405
3783,Jul 03 2018,18000165.0,1251.75,1074.51,950.1,8344.42,78.26,21785.54,5633.94,28545.57,7014.55,14380.0,0.7386
3784,Jul 05 2018,18060367.5,1255.5,1072.8,949.41,8329.49,78.32,21546.99,5739.33,28182.09,7101.05,14385.0,0.7387
3785,Jul 06 2018,18039377.4,1255.35,1067.7,945.69,8344.94,78.26,21788.14,5694.91,28315.62,7207.33,14370.0,0.7433
3786,Jul 09 2018,18078863.45,1262.05,1073.22,951.81,8350.73,78.08,22052.18,5807.38,28688.5,7276.0,14325.0,0.7467
3787,Jul 10 2018,18007440.0,1254.0,1069.92,945.34,8303.99,78.39,22196.89,5881.76,28682.25,7282.6,14360.0,0.7459
3788,Jul 11 2018,18001387.6,1251.4,1067.66,944.6,8342.46,78.59,21932.21,5893.36,28311.69,7243.98,14385.0,0.7366
3789,Jul 12 2018,17916040.6,1245.9,1066.28,942.15,8306.41,78.16,22187.96,5907.87,28480.83,7366.25,14380.0,0.7409
3790,Jul 13 2018,17855645.3,1241.7,1064.24,940.61,8307.72,78.51,22597.35,5944.07,28525.44,7375.82,14380.0,0.7424
3791,Jul 17 2018,17715333.19,1232.8,1055.21,936.78,8234.61,78.79,22697.36,5861.51,28181.68,7403.89,14370.0,0.7388
3792,Jul 18 2018,17638922.5,1224.5,1051.75,938.39,8221.9,78.87,22794.19,5890.73,28117.42,7390.13,14405.0,0.7398
3793,Jul 19 2018,17624033.42,1217.55,1048.48,936.43,8245.12,79.83,22764.68,5871.08,28010.86,7352.36,14475.0,0.7359
3794,Jul 20 2018,17792300.0,1228.75,1049.54,937.91,8330.68,79.38,22697.88,5872.78,28224.48,7350.23,14480.0,0.7423
3795,Jul 23 2018,17749524.79,1224.95,1046.56,934.11,8308.34,79.56,22396.99,5915.8,28256.12,7371.78,14490.0,0.7381
3796,Jul 24 2018,17847923.37,1228.35,1049.38,933.93,8370.59,79.09,22510.48,5931.84,28662.57,7406.25,14530.0,0.7421
3797,Jul 25 2018,17807490.0,1231.5,1054.95,936.5,8348.09,78.92,22614.25,5933.89,28920.9,7508.59,14460.0,0.7455
3798,Jul 26 2018,17760495.0,1228.25,1053.43,934.03,8333.68,79.41,22586.87,5946.14,28781.14,7400.75,14460.0,0.7378
3799,Jul 27 2018,17646298.42,1223.95,1050.38,932.46,8348.32,78.89,22712.75,5989.14,28804.28,7296.78,14417.5,0.7401
3800,Jul 30 2018,17634955.19,1223.8,1044.96,930.86,8354.88,78.85,22544.84,6027.94,28733.13,7193.1,14410.0,0.7407
3801,Jul 31 2018,17606098.3,1220.95,1043.5,930.78,8334.81,78.87,22553.72,5936.44,28583.01,7231.98,14420.0,0.7429
3802,Aug 01 2018,17602360.0,1219.0,1044.34,928.94,8283.1,79.05,22746.7,6033.42,28340.74,7272.89,14440.0,0.7404
3803,Aug 02 2018,17593638.04,1215.45,1046.72,932.67,8299.09,78.88,22512.53,6011.72,27714.56,7372.15,14475.0,0.736
3804,Aug 03 2018,17627224.92,1216.3,1049.44,934.32,8348.68,78.73,22525.18,6007.54,27676.32,7395.49,14492.5,0.74
3805,Aug 06 2018,17503634.09,1209.65,1046.59,934.85,8277.27,78.9,22507.32,6101.13,27819.56,7438.99,14470.0,0.7387
3806,Aug 07 2018,17506331.88,1212.35,1045.85,935.93,8285.44,78.74,22662.74,6091.25,28248.88,7462.65,14440.0,0.7421
3807,Aug 08 2018,17459851.43,1209.55,1042.4,938.91,8264.01,78.68,22644.31,6094.83,28359.14,7469.55,14435.0,0.7432
3808,Aug 09 2018,17498781.39,1214.35,1049.34,943.66,8292.07,78.51,22598.39,6065.26,28607.3,7466.96,14410.0,0.7372
3809,Aug 10 2018,17578438.59,1214.4,1062.24,950.64,8327.87,79.09,22298.08,6077.17,28366.62,7408.3,14475.0,0.7302
3810,Aug 13 2018,17519106.11,1200.35,1051.46,939.54,8254.45,79.53,21857.43,5861.25,27936.57,7401.17,14595.0,0.7269
3811,Aug 14 2018,17452260.0,1197.0,1052.54,938.68,8238.47,79.35,22356.08,5769.87,27752.93,7447.17,14580.0,0.7245
3812,Aug 15 2018,17257200.0,1182.0,1044.86,932.99,8160.53,81.3,22204.22,5816.59,27323.59,7354.66,14600.0,0.7239
3813,Aug 16 2018,17245642.57,1180.4,1036.21,927.62,8141.69,80.12,22192.04,5783.8,27100.06,7374.3,14610.0,0.7261
3814,Aug 20 2018,17279664.36,1184.35,1035.95,928.17,8114.69,80.65,22199.0,5892.19,27598.02,7371.42,14590.0,0.734
3815,Aug 21 2018,17364050.29,1190.95,1033.9,925.69,8151.22,80.91,22219.73,5944.3,27752.79,7397.23,14580.0,0.7371
3816,Aug 23 2018,17444078.36,1192.35,1030.11,928.98,8195.62,81.65,22410.82,5982.98,27790.46,7413.84,14630.0,0.7246
3817,Aug 24 2018,17536722.69,1197.7,1030.06,931.45,8238.14,81.39,22601.77,5968.75,27671.87,7485.4,14642.0,0.7325
3818,Aug 27 2018,17510373.29,1197.7,1026.26,929.17,8164.84,81.28,22799.64,6025.97,28271.27,7559.13,14620.0,0.7352
3819,Aug 28 2018,17725519.5,1212.25,1034.92,941.15,8251.78,81.53,22813.47,6042.65,28351.62,7570.25,14622.0,0.7338
3820,Aug 29 2018,17647550.28,1204.2,1029.85,926.74,8214.81,81.76,22848.22,6065.15,28416.44,7660.18,14655.0,0.731
3821,Aug 30 2018,17588334.13,1197.3,1027.06,920.58,8185.1,82.42,22869.5,6018.96,28164.05,7642.67,14690.0,0.7263
3822,Aug 31 2018,17712087.78,1202.45,1033.48,925.14,8212.25,82.64,22865.15,6018.46,27888.55,7654.55,14730.0,0.719
3823,Sep 04 2018,17785342.56,1190.85,1030.55,928.07,8135.41,84.12,22696.9,5905.3,27973.34,7622.32,14935.0,0.7177
3824,Sep 05 2018,17872713.77,1196.7,1029.38,923.63,8184.83,84.29,22580.83,5683.5,27243.85,7523.26,14935.0,0.7189
3825,Sep 06 2018,17944682.05,1205.15,1036.11,930.69,8231.9,84.71,22487.94,5776.1,26974.82,7453.17,14890.0,0.7201
3826,Sep 07 2018,17767696.55,1198.9,1035.01,925.72,8197.96,84.36,22307.06,5851.46,26973.47,7430.26,14820.0,0.7106
3827,Sep 10 2018,17777884.02,1196.6,1031.2,919.01,8214.66,84.41,22373.09,5831.12,26613.42,7447.68,14857.0,0.7114
3828,Sep 12 2018,17730745.83,1195.6,1028.47,918.07,8211.02,84.65,22604.61,5798.15,26345.04,7488.06,14825.0,0.7168
3829,Sep 13 2018,17953429.1,1209.8,1036.28,923.86,8284.23,84.72,22821.32,5858.27,27014.49,7561.69,14840.0,0.7192
3830,Sep 14 2018,17794869.03,1201.95,1030.26,919.27,8234.56,84.9,23094.67,5931.28,27286.41,7545.5,14805.0,0.715
3831,Sep 18 2018,17828970.27,1200.2,1025.86,912.49,8238.89,84.62,23420.54,5811.79,27084.66,7494.4,14855.0,0.7218
3832,Sep 19 2018,17899084.59,1203.3,1031.15,914.85,8245.61,84.49,23672.52,5873.6,27407.37,7490.32,14875.0,0.7263
3833,Sep 20 2018,17937953.58,1208.35,1028.25,911.76,8280.46,84.25,23674.93,5931.27,27477.67,7569.03,14845.0,0.7289
3834,Sep 21 2018,17761736.53,1198.7,1019.26,915.18,8197.91,83.92,23869.93,5957.74,27953.58,7531.07,14819.0,0.7289
3835,Sep 26 2018,17803281.88,1194.25,1016.56,905.87,8209.03,83.19,24033.79,5873.27,27816.87,7563.09,14905.0,0.7256
3836,Sep 27 2018,17682610.34,1185.4,1015.16,903.75,8152.23,83.0,23796.74,5929.22,27715.67,7629.57,14917.0,0.7206
3837,Sep 28 2018,17691805.88,1187.25,1022.17,910.43,8168.99,81.34,24120.04,5976.55,27788.52,7627.65,14901.5,0.7228
3838,Oct 02 2018,18124710.77,1204.7,1042.53,927.98,8289.06,81.76,24270.62,5875.62,27126.38,7628.28,15045.0,0.7186
3839,Oct 03 2018,18108089.26,1201.2,1041.08,923.64,8264.98,81.89,24110.96,5867.74,27091.26,7637.43,15075.0,0.7102
3840,Oct 04 2018,18256335.76,1203.45,1044.57,923.71,8280.46,82.18,23975.62,5756.62,26623.87,7490.0,15170.0,0.7072
3841,Oct 05 2018,18273681.04,1203.8,1045.83,920.55,8282.86,82.15,23783.72,5731.94,26572.57,7399.01,15180.0,0.7051
3842,Oct 09 2018,18055923.53,1185.55,1033.65,905.62,8208.51,82.61,23469.39,5796.79,26172.91,7371.61,15230.0,0.7102
3843,Oct 10 2018,18069094.97,1188.6,1030.65,900.49,8224.4,83.32,23506.04,5820.67,26193.07,7044.5,15203.0,0.706
3844,Oct 11 2018,18366551.27,1205.55,1042.86,912.54,8350.36,83.82,22590.86,5702.82,25266.37,6964.03,15235.0,0.7123
3845,Oct 12 2018,18546298.75,1219.75,1055.01,927.07,8443.35,83.44,22694.66,5756.49,25801.49,7157.21,15205.0,0.7117
3846,Oct 15 2018,18707538.76,1229.95,1061.54,935.96,8519.62,83.47,22271.3,5727.26,25445.06,7068.67,15210.0,0.713
3847,Oct 16 2018,18706639.26,1230.7,1062.74,931.61,8514.72,83.57,22549.24,5800.82,25462.26,7276.43,15200.0,0.714
3848,Oct 18 2018,18581650.5,1223.0,1064.4,935.44,8488.96,84.08,22658.16,5845.24,25454.55,7116.09,15193.5,0.7099
3849,Oct 19 2018,18647969.65,1227.85,1068.07,941.31,8511.58,83.77,22532.08,5837.29,25561.4,7107.23,15187.5,0.712
3850,Oct 22 2018,18560622.53,1222.3,1065.7,942.22,8479.09,83.93,22614.82,5840.44,26153.15,7141.21,15185.0,0.7079
3851,Oct 23 2018,18774079.76,1235.95,1078.63,952.75,8575.64,83.41,22010.78,5797.89,25346.55,7118.67,15190.0,0.7084
3852,Oct 24 2018,18700665.38,1230.55,1079.81,953.03,8540.14,84.07,22091.18,5709.42,25249.78,6789.15,15197.0,0.7058
3853,Oct 25 2018,18692772.03,1230.8,1081.59,960.51,8554.06,84.15,21268.73,5754.96,24994.46,7016.39,15187.5,0.7079
