Date;IDR;USD;Euro;GBP;RMB
May 22 2019;18501942,16;1273,80;1142,01;1006,24;8793,68
May 23 2019;18561577,59;1283,65;1151,26;1013,22;8880,93
May 24 2019;18458381,25;1282,50;1144,68;1010,48;8855,66
May 27 2019;18442350,00;1282,50;1145,91;1011,48;8845,02
May 28 2019;18375559,69;1278,30;1144,00;1008,56;8836,89
May 29 2019;18455758,59;1281,65;1150,24;1014,65;8856,07
May 30 2019;18445679,30;1280,95;1151,26;1017,27;8844,70
May 31 2019;18490734,59;1295,55;1162,61;1027,89;8943,18
Jun 03 2019;18798307,66;1317,10;1175,82;1042,83;9100,63
Jun 04 2019;18900358,13;1324,25;1178,89;1044,86;9153,88
Jun 05 2019;19054498,34;1335,05;1185,45;1048,66;9223,59
Jun 06 2019;19060923,75;1335,50;1183,69;1050,50;9236,85
Jun 07 2019;19134425,73;1340,65;1182,49;1050,91;9272,47
Jun 10 2019;18932547,91;1328,60;1174,19;1046,97;9210,78
Jun 11 2019;18851407,72;1324,30;1170,45;1041,20;9155,81
Jun 12 2019;18966000,16;1332,35;1176,94;1047,12;9215,73
Jun 13 2019;19076650,61;1335,90;1185,10;1053,22;9247,63
Jun 14 2019;19360034,38;1351,25;1203,79;1071,74;9355,51
Jun 17 2019;19227532,70;1341,30;1194,82;1068,21;9288,50
Jun 18 2019;19208129,90;1341,35;1199,19;1069,49;9290,72
Jun 19 2019;19178918,69;1344,05;1198,39;1064,05;9279,18
Jun 20 2019;19564758,75;1379,50;1221,77;1086,18;9450,26
Jun 21 2019;19776656,87;1397,15;1234,18;1100,51;9604,43
Jun 24 2019;19876597,31;1405,70;1234,21;1104,68;9669,67
Jun 25 2019;20218523,62;1431,40;1257,55;1125,23;9848,60
Jun 26 2019;19900990,56;1403,95;1234,08;1107,43;9666,90
Jun 27 2019;19831350,00;1402,50;1233,67;1106,38;9644,99
Jun 28 2019;19905647,50;1409,00;1237,27;1107,10;9677,43
Jul 01 2019;19617784,18;1390,10;1227,52;1098,76;9515,09
Jul 02 2019;19665966,61;1391,05;1231,56;1104,58;9573,48
Jul 03 2019;19955086,25;1413,50;1252,94;1125,13;9730,53
Jul 04 2019;20006684,62;1414,90;1254,12;1125,26;9720,64
Jul 05 2019;19555662,25;1388,65;1237,38;1110,21;9551,13
Jul 08 2019;19755408,93;1400,10;1248,36;1118,78;9631,71
Jul 09 2019;19662598,74;1391,55;1241,74;1116,28;9580,26
Jul 10 2019;19899276,24;1408,30;1251,71;1127,09;9689,95
Jul 11 2019;19884393,75;1413,75;1256,33;1127,62;9707,65
Jul 12 2019;19716251,15;1407,60;1250,92;1120,61;9681,89
Jul 15 2019;19659900,44;1412,40;1254,13;1128,75;9711,24
Jul 16 2019;19646257,71;1409,85;1256,16;1135,33;9695,40
Jul 17 2019;19716690,95;1410,35;1256,38;1134,63;9702,92
Jul 18 2019;19787601,32;1417,45;1263,49;1135,41;9744,40
Jul 19 2019;20062218,82;1439,70;1282,93;1151,39;9900,10
Jul 22 2019;19909973,75;1427,75;1272,22;1142,52;9823,49
Jul 23 2019;19934888,47;1425,55;1278,52;1146,17;9806,93
Jul 24 2019;19969451,09;1426,95;1280,58;1141,61;9810,00
Jul 25 2019;19793535,70;1416,10;1269,08;1133,29;9735,97
Jul 26 2019;19892700,63;1420,40;1276,59;1146,69;9772,21
Jul 29 2019;19895078,26;1419,05;1274,81;1160,35;9780,80
Jul 30 2019;19991116,63;1425,90;1280,04;1173,34;9816,46
Jul 31 2019;20009965,61;1427,55;1282,15;1165,87;9829,39
Aug 01 2019;19858386,04;1406,80;1272,14;1157,91;9709,73
Aug 02 2019;20444015,00;1441,75;1298,64;1189,66;10007,62
Aug 05 2019;20887138,75;1465,25;1310,01;1206,96;10308,77
Aug 06 2019;20901791,25;1465,25;1309,84;1204,08;10304,96
Aug 07 2019;21419793,35;1506,05;1342,83;1239,24;10604,70
Aug 08 2019;21251616,00;1495,75;1335,43;1232,74;10537,56
Aug 09 2019;21252362,31;1497,70;1337,05;1239,92;10562,23
Aug 12 2019;21442726,65;1504,70;1341,21;1245,15;10635,07
Aug 13 2019;21453340,60;1498,40;1339,29;1241,27;10589,04
Aug 14 2019;21556246,25;1513,25;1357,18;1253,73;10617,41
Aug 15 2019;21624534,98;1515,65;1364,41;1251,31;10655,17
Aug 16 2019;21569583,75;1515,25;1364,54;1247,84;10674,33
Aug 19 2019;21304098,91;1496,60;1348,84;1233,34;10542,80
Aug 20 2019;21454880,21;1504,55;1356,80;1240,15;10627,24
Aug 21 2019;21406280,00;1503,25;1355,07;1239,23;10617,76
Aug 22 2019;21381678,97;1502,05;1355,58;1225,96;10644,12
Aug 23 2019;21372754,72;1503,80;1353,74;1225,14;10650,66
Aug 26 2019;21414109,22;1503,80;1353,13;1230,35;10740,89
Aug 27 2019;21852201,55;1532,95;1380,91;1248,79;10986,65
Aug 28 2019;21912071,86;1537,15;1387,88;1257,85;11011,37
Aug 29 2019;21932447,30;1540,20;1391,77;1262,05;11014,74
Aug 30 2019;21680352,61;1528,40;1387,88;1255,00;10920,88
Sep 02 2019;21659333,61;1525,95;1391,34;1265,04;10943,50
Sep 03 2019;21875914,17;1537,85;1402,83;1271,58;11039,45
Sep 04 2019;21881178,18;1546,10;1401,79;1268,02;11060,49
Sep 05 2019;21636762,93;1529,10;1384,62;1240,70;10926,79
Sep 06 2019;21476550,81;1523,70;1379,23;1237,37;10855,29
Sep 09 2019;21175584,51;1509,20;1364,93;1222,72;10758,48
Sep 10 2019;21050412,50;1498,25;1356,99;1212,81;10644,77
Sep 11 2019;20958537,63;1490,65;1355,51;1207,49;10609,85
Sep 12 2019;21197647,32;1515,20;1373,65;1228,72;10740,04
Sep 13 2019;20990789,45;1503,10;1356,10;1206,44;10654,27
Sep 16 2019;21020687,31;1497,20;1361,40;1205,52;10576,22
Sep 17 2019;21172097,44;1502,10;1359,43;1203,27;10655,29
Sep 18 2019;21139210,00;1503,50;1359,47;1204,39;10656,66
Sep 19 2019;21099841,31;1500,70;1357,30;1201,57;10653,02
Sep 20 2019;21109203,13;1501,90;1363,94;1201,23;10648,62
Sep 23 2019;21438776,44;1522,10;1384,29;1224,59;10846,48
Sep 24 2019;21460171,75;1520,65;1382,79;1218,76;10807,71
Sep 25 2019;21631812,50;1528,75;1395,10;1234,95;10890,51
Sep 26 2019;21356984,62;1506,40;1376,78;1221,19;10744,55
Sep 27 2019;21104432,12;1489,90;1360,95;1210,12;10608,53
Sep 30 2019;21083830,73;1485,30;1362,41;1205,31;10602,66
Oct 01 2019;20941407,43;1473,45;1349,62;1205,47;10518,07
Oct 02 2019;21187454,92;1492,60;1363,67;1213,05;10654,77
Oct 03 2019;21501097,67;1517,10;1381,13;1222,97;10829,66
Oct 04 2019;21190483,87;1499,15;1365,41;1219,27;10701,53
Oct 07 2019;21261453,13;1501,25;1365,39;1218,45;10716,52
Oct 08 2019;21315304,68;1505,85;1374,39;1232,79;10736,41
Oct 09 2019;21357732,50;1507,25;1372,72;1233,78;10752,27
Oct 10 2019;21153659,44;1494,80;1357,24;1217,02;10650,75
Oct 11 2019;20907783,87;1479,15;1340,30;1166,06;10503,30
Oct 14 2019;21075591,33;1490,60;1351,96;1184,66;10533,92
Oct 15 2019;21074684,23;1487,80;1347,95;1164,39;10531,84
Oct 16 2019;21042379,82;1485,10;1343,92;1159,83;10547,92
Oct 17 2019;21118010,82;1492,65;1342,79;1162,41;10573,33
Oct 18 2019;21079775,00;1490,00;1337,58;1154,99;10552,92
Oct 21 2019;20999447,33;1491,65;1338,22;1148,84;10543,88
Oct 22 2019;20854311,94;1485,35;1334,43;1150,81;10518,80
Oct 23 2019;20965638,36;1494,45;1344,41;1160,11;10572,19
Oct 24 2019;21039993,70;1496,55;1347,70;1164,77;10581,05
Oct 25 2019;21245053,69;1513,45;1364,58;1179,07;10701,45
Oct 28 2019;20930908,63;1492,40;1345,41;1160,77;10538,28
Oct 29 2019;20851668,75;1486,75;1337,55;1152,48;10502,40
Oct 30 2019;20929684,65;1492,10;1341,45;1159,27;10531,99
Oct 31 2019;21209204,46;1510,95;1354,32;1167,66;10630,14
Nov 01 2019;21176005,26;1508,80;1350,82;1165,19;10618,63
Nov 04 2019;21154941,07;1509,45;1353,10;1168,40;10611,28
Nov 05 2019;20796908,44;1488,95;1344,49;1157,10;10419,82
Nov 06 2019;20826988,01;1486,05;1341,93;1154,26;10400,42
Nov 07 2019;20771336,63;1484,25;1343,88;1157,67;10371,34
Nov 08 2019;20518596,73;1464,15;1328,51;1144,40;10231,48
Nov 11 2019;20513697,41;1458,70;1321,95;1133,06;10220,38
Nov 12 2019;20408560,00;1452,05;1318,55;1130,97;10169,29
Nov 13 2019;20590316,13;1462,90;1328,76;1139,37;10263,71
Nov 14 2019;20657763,87;1466,65;1333,14;1140,70;10296,18
Nov 15 2019;20643682,33;1466,90;1327,27;1136,82;10286,19
Nov 18 2019;20659373,85;1467,70;1324,50;1132,00;10291,30
Nov 19 2019;20690459,81;1468,50;1325,40;1135,70;10314,00
Nov 20 2019;20742874,96;1471,70;1329,90;1139,80;10356,20
Nov 21 2019;20667064,12;1467,10;1324,50;1135,20;10324,50
Nov 22 2019;20626777,56;1464,50;1327,30;1141,40;10303,30
Nov 25 2019;20526978,63;1458,40;1324,40;1129,90;10255,90
Nov 26 2019;20488743,87;1454,70;1320,70;1132,90;10235,40
Nov 27 2019;20499061,19;1454,40;1322,20;1129,40;10219,00
Nov 28 2019;20496744,45;1454,70;1321,60;1127,40;10229,80
Nov 29 2019;20595414,37;1460,20;1324,30;1128,80;10259,70
Dec 02 2019;20638742,37;1461,20;1319,60;1130,80;10293,40
Dec 03 2019;20837313,75;1477,30;1332,90;1137,00;10409,60
Dec 04 2019;20806283,43;1475,10;1330,40;1125,30;10428,80
Dec 05 2019;20759236,06;1476,00;1330,60;1122,00;10394,50
Dec 06 2019;20489835,50;1459,70;1321,10;1113,70;10267,20
Dec 09 2019;20485724,82;1461,70;1320,50;1111,10;10290,80
Dec 10 2019;20523948,82;1465,00;1321,10;1112,40;10310,30
Dec 11 2019;20586535,26;1466,80;1323,20;1113,20;10324,20
Dec 12 2019;20585892,26;1467,80;1320,30;1118,80;10323,00
Dec 13 2019;20510398,95;1466,60;1316,90;1099,00;10242,90
Dec 16 2019;20697988,13;1477,90;1327,00;1108,30;10349,70
Dec 17 2019;20646439,27;1475,80;1323,20;1123,60;10334,00
Dec 18 2019;20599846,02;1474,10;1324,90;1127,70;10317,80
Dec 19 2019;20651648,82;1476,70;1328,40;1133,40;10348,30
Dec 20 2019;20672722,50;1479,00;1334,20;1133,50;10370,00
Dec 23 2019;20701229,70;1482,10;1336,70;1146,70;10393,50
Dec 24 2019;20701229,70;1482,10;1336,40;1143,30;10385,80
Dec 25 2019;20701229,70;1482,10;1336,40;1143,30;10385,80
Dec 26 2019;20682703,46;1482,10;1335,40;1140,10;10372,50
Dec 27 2019;21085425,00;1511,50;1354,00;1154,70;10579,30
Dec 30 2019;21092136,38;1514,80;1352,00;1155,10;10584,90
Dec 31 2019;21028516,88;1514,80;1349,40;1143,40;10551,30
Jan 01 2020;21028516,88;1514,80;1349,40;1143,40;10551,30
Jan 02 2020;21209889,87;1527,10;1363,40;1158,00;10633,50
Jan 03 2020;21566343,75;1548,80;1387,20;1184,90;10798,00
Jan 06 2020;21929011,96;1573,10;1405,90;1195,40;10971,40
Jan 07 2020;21753916,72;1567,90;1407,20;1195,00;10877,10
Jan 08 2020;21838314,70;1572,00;1413,70;1200,10;10912,50
Jan 09 2020;21477887,50;1550,80;1396,80;1188,50;10748,40
Jan 10 2020;21381417,98;1553,60;1397,90;1189,50;10765,20
Jan 13 2020;21184031,87;1549,90;1392,00;1194,30;10686,30
Jan 14 2020;21121515,00;1545,10;1389,30;1187,70;10638,00
Jan 15 2020;21167085,00;1549,00;1389,10;1189,30;10668,00
Jan 16 2020;21188513,84;1554,60;1395,30;1189,80;10702,50
Jan 17 2020;21241768,00;1557,60;1403,90;1195,30;10683,40
Jan 20 2020;21268743,54;1560,20;1407,80;1200,40;10704,50
Jan 21 2020;21186880,42;1551,30;1397,80;1187,80;10716,10
Jan 22 2020;21243120,72;1556,90;1405,70;1184,80;10744,50
Jan 23 2020;21302325,67;1562,90;1415,00;1191,30;10830,90
Jan 24 2020;21231462,41;1564,30;1418,90;1197,10;10840,60
Jan 27 2020;21497261,83;1580,10;1434,80;1210,30;10950,10
Jan 28 2020;21469360,00;1574,00;1430,80;1212,50;10907,80
Jan 29 2020;21442189,21;1573,50;1430,60;1210,20;10904,00
Jan 30 2020;21535221,25;1578,30;1430,20;1204,60;10937,30
Jan 31 2020;21632250,33;1584,20;1429,50;1201,80;10978,50
Feb 03 2020;21641001,88;1574,80;1424,20;1210,10;11061,40
Feb 04 2020;21364979,84;1558,40;1411,70;1196,50;10892,90
Feb 05 2020;21241378,17;1553,30;1411,80;1196,50;10872,60
Feb 06 2020;21292146,67;1563,30;1424,10;1209,10;10895,60
Feb 07 2020;21505987,41;1572,70;1434,40;1215,50;10986,50
Feb 10 2020;21544973,33;1573,20;1440,10;1217,30;10988,30
Feb 11 2020;21460882,50;1570,50;1438,80;1213,30;10958,00
Feb 12 2020;21360141,33;1563,70;1435,20;1205,10;10902,70
Feb 13 2020;21546684,67;1575,10;1451,90;1206,60;10994,00
Feb 14 2020;21625643,66;1581,40;1458,10;1215,10;11038,20
Feb 17 2020;21581872,67;1580,80;1459,60;1215,40;11034,60
Feb 18 2020;21725301,58;1589,90;1469,00;1219,40;11136,40
Feb 19 2020;21961497,33;1604,20;1486,40;1238,60;11219,10
Feb 20 2020;22192442,50;1619,00;1498,60;1257,00;11357,60
Feb 21 2020;22620025,17;1643,30;1514,30;1268,10;11566,50
Feb 24 2020;23185784,15;1671,70;1539,80;1293,40;11755,20
Feb 25 2020;22914416,18;1650,30;1519,00;1267,90;11578,80
Feb 26 2020;22778242,89;1634,90;1504,70;1265,80;11471,80
Feb 27 2020;23185820,00;1652,00;1503,70;1283,30;11590,40
Feb 28 2020;23097324,28;1609,90;1465,60;1260,40;11252,90
Mar 02 2020;22819005,86;1599,70;1437,10;1255,00;11130,00
Mar 03 2020;23071763,25;1615,50;1445,30;1260,40;11277,60
Mar 04 2020;23174714,13;1641,90;1473,70;1280,90;11383,60
Mar 05 2020;23516533,38;1659,60;1483,20;1284,30;11520,90
Mar 06 2020;23958338,11;1683,70;1488,60;1291,80;11684,50
Mar 09 2020;24071456,25;1672,50;1464,70;1276,40;11625,40
Mar 10 2020;23752671,50;1655,70;1459,50;1279,70;11502,50
Mar 11 2020;23735446,88;1653,80;1466,40;1283,50;11493,40
Mar 12 2020;22808919,34;1570,70;1417,40;1252,40;10971,50
Mar 13 2020;23082556,72;1562,80;1411,90;1260,20;10928,00
Mar 16 2020;22203921,77;1487,70;1335,60;1211,80;10410,60
Mar 17 2020;23304153,26;1536,20;1400,10;1279,00;10770,90
Mar 18 2020;22798857,76;1498,20;1382,90;1273,60;10526,40
Mar 19 2020;23459003,13;1474,30;1377,60;1264,30;10453,90
Mar 20 2020;23798318,44;1494,40;1398,10;1272,50;10559,40
Mar 23 2020;25283503,38;1525,40;1417,70;1327,50;10858,70
Mar 24 2020;26494875,00;1605,80;1487,30;1362,90;11363,90
Mar 25 2020;26489924,19;1605,50;1482,10;1365,20;11399,00
Mar 26 2020;26655414,80;1634,80;1483,00;1347,10;11598,90
Mar 27 2020;26103222,79;1617,30;1462,60;1309,10;11467,10
Mar 30 2020;26438977,05;1618,30;1467,30;1303,80;11483,80
Mar 31 2020;26241973,70;1609,00;1466,40;1297,60;11412,40
Apr 01 2020;25934248,30;1576,60;1443,20;1268,90;11202,70
Apr 02 2020;26701452,81;1616,80;1488,30;1306,10;11476,10
Apr 03 2020;26495169,10;1613,10;1493,80;1315,90;11437,40
Apr 06 2020;27065086,80;1648,30;1528,50;1345,00;11686,90
Apr 07 2020;26717850,00;1649,30;1515,60;1340,30;11635,50
Apr 08 2020;26776750,79;1647,80;1516,80;1330,80;11647,00
Apr 09 2020;26688720,45;1680,70;1536,50;1347,90;11863,00
Apr 10 2020;26688720,45;1680,70;1536,50;1347,90;11863,00
Apr 13 2020;26293767,72;1680,70;1541,80;1344,10;11845,70
Apr 14 2020;27225895,47;1741,90;1588,00;1382,70;12298,70
Apr 15 2020;26810938,48;1718,70;1576,00;1375,20;12138,30
Apr 16 2020;27066675,00;1729,50;1594,10;1389,60;12233,80
Apr 17 2020;26116047,25;1692,60;1554,40;1353,60;11977,20
Apr 20 2020;26034927,25;1686,20;1549,60;1351,80;11930,00
Apr 21 2020;26155878,26;1682,10;1548,60;1370,40;11922,90
Apr 22 2020;26470762,01;1710,60;1579,80;1387,60;12117,70
Apr 23 2020;26738250,00;1736,30;1603,50;1401,70;12289,90
Apr 24 2020;26424858,50;1715,90;1587,00;1390,80;12152,90
Apr 27 2020;26384505,00;1715,00;1582,00;1382,00;12148,00
Apr 28 2020;26125990,50;1691,60;1561,60;1360,10;11984,50
Apr 29 2020;26052739,74;1703,40;1569,40;1369,60;12050,90
Apr 30 2020;25328406,25;1702,80;1554,60;1349,90;12008,00
May 01 2020;25082968,75;1686,30;1531,80;1344,40;11891,60
May 04 2020;25807411,47;1709,10;1565,60;1376,00;12052,80
May 05 2020;25629214,74;1699,60;1567,80;1364,60;11985,40
May 06 2020;25448617,50;1691,50;1566,60;1368,30;12001,50
May 07 2020;25637432,98;1704,10;1581,10;1387,00;12084,30
May 08 2020;25458507,73;1704,10;1567,30;1368,40;12063,80
May 11 2020;25383745,63;1702,80;1573,00;1378,10;12066,40
May 12 2020;25374270,54;1702,40;1565,50;1380,60;12067,80
May 13 2020;25429532,55;1708,40;1576,20;1397,40;12119,10
May 14 2020;25774867,45;1731,60;1601,30;1419,40;12284,50
May 15 2020;25787302,45;1735,40;1604,10;1431,20;12321,00
May 18 2020;25760294,27;1734,70;1597,70;1422,80;12340,80
May 19 2020;25686900,28;1738,00;1587,50;1418,70;12351,30
May 20 2020;25717493,72;1748,30;1590,50;1424,90;12424,60
May 21 2020;25373277,56;1724,90;1576,50;1412,10;12247,70
May 22 2020;25500521,22;1733,60;1591,80;1422,20;12379,60
May 25 2020;25500521,22;1733,60;1591,40;1421,40;12377,40
May 26 2020;25382288,75;1720,30;1566,10;1392,00;12274,80
May 27 2020;24927567,44;1694,60;1544,30;1387,50;12123,50
May 28 2020;25308588,39;1717,40;1553,40;1394,00;12294,90
May 29 2020;25256306,29;1728,70;1554,10;1398,30;12352,60
Jun 01 2020;25284067,43;1730,60;1553,90;1386,40;12347,70
Jun 02 2020;25143578,47;1742,20;1557,90;1387,40;12387,60
Jun 03 2020;24062489,88;1705,40;1520,00;1353,80;12124,90
Jun 04 2020;23979205,94;1700,10;1498,60;1348,40;12108,30
Jun 05 2020;23374702,57;1683,50;1488,00;1322,90;11929,90
Jun 08 2020;23495866,36;1690,40;1495,80;1331,20;11959,60
Jun 09 2020;23800515,00;1713,50;1509,10;1346,80;12144,30
Jun 10 2020;24074259,68;1722,10;1517,00;1350,10;12169,70
Jun 11 2020;24361573,75;1738,30;1527,30;1374,90;12289,10
Jun 12 2020;24555027,50;1733,50;1541,40;1382,40;12263,10
Jun 15 2020;24177210,06;1710,50;1517,10;1361,10;12134,80
Jun 16 2020;24258485,63;1719,90;1530,50;1368,50;12179,60
Jun 17 2020;24283160,25;1724,40;1536,50;1375,10;12217,20
Jun 18 2020;24176170,00;1719,50;1532,60;1384,80;12173,20
Jun 19 2020;24459975,00;1734,80;1551,20;1403,10;12279,60
Jun 22 2020;24991843,64;1761,90;1566,30;1415,50;12468,60
Jun 23 2020;25047622,62;1768,90;1560,80;1412,40;12497,30
Jun 24 2020;24971947,69;1766,10;1566,30;1418,60;12493,70
Jun 25 2020;24925445,19;1756,60;1566,50;1416,00;12426,50
Jun 26 2020;24850873,39;1747,60;1560,10;1418,80;12363,20
Jun 29 2020;25254159,39;1771,60;1575,30;1444,10;12538,90
Jun 30 2020;25257309,90;1768,10;1574,20;1431,00;12507,70
Jul 01 2020;25264028,95;1771,10;1572,70;1421,60;12505,40
Jul 02 2020;25552620,50;1777,50;1583,00;1425,80;12558,80
Jul 03 2020;25769100,08;1772,90;1577,00;1422,00;12529,60
Jul 06 2020;25906669,58;1787,90;1579,80;1429,20;12575,90
Jul 07 2020;25841102,71;1789,60;1585,70;1423,10;12569,80
Jul 08 2020;26114252,31;1811,10;1598,90;1438,10;12709,60
Jul 09 2020;26085180,91;1812,10;1604,60;1436,40;12660,40
Jul 10 2020;26045780,91;1803,10;1593,10;1424,10;12631,80
Jul 13 2020;26091262,50;1807,50;1589,90;1432,50;12658,80
Jul 14 2020;26037453,59;1801,90;1580,90;1438,20;12647,20
Jul 15 2020;26324603,92;1804,60;1580,50;1429,70;12612,50
Jul 16 2020;26437611,79;1807,70;1581,30;1434,60;12650,10
Jul 17 2020;26559009,69;1807,40;1582,30;1441,80;12651,80
Jul 20 2020;26844383,81;1815,70;1587,10;1435,60;12692,10
Jul 21 2020;27166557,92;1842,60;1603,90;1445,10;12886,20
Jul 22 2020;27137658,57;1852,40;1597,90;1455,00;12972,20
Jul 23 2020;27395006,21;1878,30;1619,90;1473,80;13140,80
Jul 24 2020;27789682,43;1902,10;1636,30;1487,40;13347,60
Jul 27 2020;28120156,58;1936,70;1644,40;1501,70;13559,10
Jul 28 2020;28210980,08;1940,90;1654,90;1499,40;13601,60
Jul 29 2020;28356330,08;1950,90;1656,90;1504,90;13656,10
Jul 30 2020;28581688,57;1957,70;1659,80;1501,20;13713,90
Jul 31 2020;28687538,57;1964,90;1661,70;1497,10;13714,00
Aug 03 2020;28653587,21;1958,60;1668,60;1503,00;13666,20
Aug 04 2020;28936675,57;1977,90;1682,50;1516,30;13811,70
Aug 05 2020;29800581,08;2048,20;1723,70;1558,40;14240,00
Aug 06 2020;30149381,33;2067,20;1745,50;1572,80;14355,50
Aug 07 2020;29705567,32;2031,20;1723,00;1556,30;14136,80
Aug 10 2020;29931480,00;2044,50;1737,60;1562,00;14250,20
Aug 11 2020;28464362,32;1939,70;1648,60;1482,40;13483,50
Aug 12 2020;28514842,56;1931,90;1636,60;1479,90;13418,60
Aug 13 2020;28726293,75;1944,30;1642,50;1484,80;13501,50
Aug 14 2020;28792023,75;1944,80;1644,10;1483,50;13515,80
Aug 17 2020;29208045,70;1972,90;1662,40;1506,10;13695,30
Aug 18 2020;29819893,75;2008,80;1685,10;1519,70;13913,00
Aug 19 2020;29261351,00;1981,00;1664,60;1502,60;13686,70
Aug 20 2020;28465931,21;1927,20;1627,50;1466,70;13339,50
Aug 21 2020;28424575,29;1924,40;1633,60;1472,10;13304,20
Aug 24 2020;28518717,76;1944,00;1645,50;1487,50;13438,10
Aug 25 2020;27988790,32;1911,20;1616,40;1457,00;13209,30
Aug 26 2020;28370872,91;1933,00;1635,70;1465,20;13321,70
Aug 27 2020;28203642,43;1923,90;1631,80;1458,60;13235,90
Aug 28 2020;28626245,18;1957,40;1645,10;1468,30;13439,00
Aug 31 2020;28503910,80;1957,40;1636,70;1461,90;13417,20
Sep 01 2020;28737140,92;1972,40;1648,60;1466,70;13458,90
Sep 02 2020;28709252,97;1947,10;1644,40;1463,60;13290,80
Sep 03 2020;28670148,03;1940,50;1639,20;1462,00;13264,00
Sep 04 2020;28408109,97;1926,30;1632,80;1458,40;13175,10
Sep 07 2020;28425352,28;1928,50;1630,60;1463,30;13172,90
Sep 08 2020;28215176,03;1911,00;1620,50;1467,10;13056,20
Sep 09 2020;28789351,28;1947,20;1648,90;1497,90;13330,50
Sep 10 2020;29208643,75;1966,30;1656,40;1528,40;13448,80
Sep 11 2020;28996784,55;1947,40;1646,00;1523,40;13313,60
Sep 14 2020;29145455,27;1958,70;1649,90;1520,50;13365,20
Sep 15 2020;28938102,20;1949,40;1645,00;1516,70;13212,70
Sep 16 2020;29103303,72;1961,80;1658,50;1508,80;13264,70
Sep 17 2020;28714587,50;1936,30;1639,90;1495,30;13100,70
Sep 18 2020;28765284,69;1950,90;1644,90;1505,20;13185,20
Sep 21 2020;28067446,44;1909,40;1626,00;1492,20;12934,10
Sep 22 2020;28180210,00;1906,00;1628,30;1498,00;12937,90
Sep 23 2020;27754419,55;1873,40;1604,80;1467,80;12723,90
Sep 24 2020;27721457,50;1861,80;1599,40;1464,20;12705,70
Sep 25 2020;27653738,27;1859,70;1600,60;1463,80;12681,90
Sep 28 2020;27778070,73;1864,30;1600,90;1451,80;12716,00
Sep 29 2020;28061434,52;1884,00;1606,00;1467,20;12852,70
Sep 30 2020;28077070,55;1886,90;1609,10;1459,60;12850,90
Oct 01 2020;28216170,00;1902,00;1620,70;1478,20;12953,80
Oct 02 2020;28279323,73;1903,10;1624,50;1471,30;12960,90
Oct 05 2020;28262081,45;1909,60;1619,30;1471,40;13005,50
Oct 06 2020;28193947,56;1913,40;1622,70;1475,00;13031,40
Oct 07 2020;27720995,00;1884,50;1602,30;1461,00;12834,60
Oct 08 2020;27764388,78;1887,50;1606,50;1459,90;12854,70
Oct 09 2020;28271775,00;1923,30;1627,90;1479,70;12912,10
Oct 12 2020;28304850,00;1925,50;1630,10;1473,60;12968,60
Oct 13 2020;27830480,22;1891,30;1610,40;1456,40;12744,50
Oct 14 2020;28096836,22;1910,10;1624,30;1464,80;12868,00
Oct 15 2020;27792009,57;1891,90;1617,10;1465,60;12732,70
Oct 16 2020;28004235,72;1905,10;1625,50;1473,50;12759,60
Oct 19 2020;28002793,44;1905,60;1617,30;1466,00;12755,10
Oct 20 2020;27821050,57;1898,40;1604,70;1464,50;12686,10
Oct 21 2020;28155123,45;1924,20;1620,40;1461,80;12811,40
Oct 22 2020;27867926,28;1901,00;1607,20;1451,80;12678,40
Oct 23 2020;27907507,57;1903,70;1608,40;1459,50;12696,60
Oct 26 2020;27812291,78;1898,50;1606,50;1457,80;12716,80
Oct 27 2020;27870861,79;1905,70;1610,50;1458,70;12797,70
Oct 28 2020;27348018,04;1870,00;1591,20;1438,90;12555,40
Oct 29 2020;27353138,21;1870,30;1604,40;1451,00;12550,50
Oct 30 2020;27522057,68;1881,90;1615,50;1455,40;12608,80
Nov 02 2020;27668134,57;1889,90;1624,10;1463,90;12662,50
