,Date,IDR,USD,Euro,GBP,RMB,Oil,Silver,Nikkei 225,IHSG,Hang Seng,NASDAQ,USD/IDR,US Bond,Gold/Silver,Gold/Oil
3688,Jan 31 2018,18008199.31,1345.05,1079.71,945.85,8461.98,64.93,17.33,23098.29,6605.63,32887.27,7411.48,13388.5,2.71,77.61396422388921,20.715385800092406
3689,Feb 01 2018,18010304.48,1341.35,1075.62,942.19,8444.87,66.11,17.25,23486.11,6598.46,32642.09,7385.86,13427.0,2.78,77.75942028985507,20.2896687339283
3690,Feb 02 2018,17905962.91,1331.15,1070.32,942.47,8358.69,65.12,16.6,23274.53,6628.82,32601.78,7240.95,13451.5,2.84,80.18975903614458,20.44149262899263
3691,Feb 05 2018,18033604.02,1333.6,1073.75,951.28,8392.74,63.62,16.74,22682.08,6589.68,32245.22,6967.53,13525.0,2.71,79.66547192353644,20.961961647280727
3692,Feb 06 2018,18046459.98,1331.4,1078.54,957.33,8357.33,63.91,16.64,21610.24,6478.54,30595.42,7115.88,13552.5,2.81,80.01201923076923,20.83242059145674
3693,Feb 07 2018,17952317.8,1324.65,1077.52,954.19,8291.65,61.71,16.38,21645.37,6534.87,30323.2,7051.98,13553.0,2.83,80.86996336996339,21.4657267865824
3694,Feb 08 2018,17901300.66,1315.45,1073.18,939.74,8321.54,60.52,16.42,21890.86,6544.63,30451.27,6777.16,13605.0,2.83,80.11266747868453,21.735789821546597
3695,Feb 09 2018,17903953.45,1314.1,1072.87,951.76,8278.96,59.09,16.36,21382.62,6505.52,29507.42,6874.49,13627.5,2.86,80.3239608801956,22.23895752242342
3696,Feb 13 2018,18098314.92,1325.35,1072.64,954.93,8407.09,58.97,16.57,21244.68,6578.18,29839.53,7013.51,13657.5,2.83,79.98491249245625,22.474987281668643
3697,Feb 14 2018,18220436.88,1336.25,1077.06,956.93,8477.3,60.83,16.87,21154.17,6594.4,30515.6,7143.61,13628.5,2.91,79.2086544161233,21.966957093539374
3698,Feb 15 2018,18337192.66,1352.45,1083.74,962.05,8580.08,61.49,16.88,21464.98,6591.58,31115.43,7256.43,13558.5,2.91,80.12144549763033,21.99463327370304
3699,Feb 20 2018,18240715.91,1339.85,1085.69,956.69,8500.14,61.73,16.47,21925.1,6662.88,30873.63,7234.31,13612.5,2.89,81.35094110503947,21.705005669852582
3700,Feb 21 2018,18118749.0,1330.5,1080.0,951.82,8440.83,61.33,16.49,21970.81,6643.4,31431.89,7218.23,13618.5,2.95,80.68526379624015,21.69411381053318
3701,Feb 22 2018,18175146.87,1328.35,1078.21,952.94,8448.97,62.73,16.62,21736.44,6593.06,30965.68,7210.09,13682.5,2.92,79.92478941034896,21.175673521441098
3702,Feb 23 2018,18149755.96,1327.95,1079.85,950.44,8415.48,63.65,16.54,21892.78,6619.8,31267.17,7337.39,13667.5,2.87,80.28718258766627,20.86331500392773
3703,Feb 26 2018,18216276.75,1333.5,1085.25,956.84,8411.32,64.05,16.66,22153.63,6554.67,31498.6,7421.46,13660.0,2.86,80.04201680672269,20.81967213114754
3704,Feb 27 2018,18129631.25,1325.75,1083.22,955.08,8361.77,62.89,16.42,22389.86,6598.93,31268.66,7330.35,13675.0,2.9,80.73995127892813,21.08045794243918
3705,Feb 28 2018,18118458.71,1317.85,1080.52,956.45,8344.62,61.52,16.41,22068.24,6597.22,30844.72,7273.01,13745.0,2.86,80.30773918342473,21.421488946684004
3706,Mar 01 2018,17975023.75,1307.75,1073.82,953.03,8295.06,61.3,16.47,21724.47,6606.05,31044.25,7180.56,13747.5,2.81,79.4019429265331,21.333605220228385
3707,Mar 02 2018,18191539.56,1322.3,1074.12,960.21,8392.11,61.52,16.51,21181.64,6582.32,30583.45,7257.87,13757.5,2.87,80.0908540278619,21.49382314694408
3708,Mar 05 2018,18172003.66,1320.4,1071.15,953.63,8372.66,62.65,16.43,21042.09,6550.59,29886.39,7330.7,13762.5,2.88,80.36518563603165,21.075818036711894
3709,Mar 06 2018,18340033.65,1331.4,1073.71,958.98,8441.74,62.08,16.76,21417.76,6500.11,30510.73,7372.01,13775.0,2.89,79.43914081145584,21.446520618556704
3710,Mar 07 2018,18303177.86,1329.4,1071.88,956.78,8405.53,61.34,16.5,21252.72,6368.27,30196.92,7396.65,13766.0,2.88,80.56969696969698,21.672644277795893
3711,Mar 08 2018,18209985.0,1321.0,1071.5,955.2,8364.7,60.32,16.5,21368.07,6443.02,30654.52,7427.95,13785.0,2.86,80.06060606060606,21.899867374005304
3712,Mar 09 2018,18204468.98,1320.6,1071.96,952.33,8368.64,62.18,16.6,21469.2,6433.32,30996.21,7560.81,13781.0,2.9,79.55421686746986,21.23834030234802
3713,Mar 12 2018,18165353.73,1319.15,1070.87,949.17,8341.91,61.31,16.54,21824.03,6500.69,31594.33,7588.32,13770.0,2.87,79.75513905683194,21.51606589463383
3714,Mar 13 2018,18191119.38,1322.75,1066.99,945.73,8371.16,60.89,16.59,21968.1,6412.85,31601.45,7511.01,13750.5,2.84,79.73176612417119,21.723599934307767
3715,Mar 14 2018,18180280.12,1323.55,1070.88,949.09,8359.41,60.95,16.54,21777.29,6382.62,31435.01,7496.81,13736.5,2.82,80.0211608222491,21.71534044298605
3716,Mar 15 2018,18130834.38,1318.75,1070.37,945.54,8336.74,61.26,16.4,21803.95,6321.9,31541.1,7481.74,13747.5,2.83,80.41158536585367,21.52709761671564
3717,Mar 16 2018,18014528.04,1310.1,1066.86,941.23,8285.86,62.26,16.35,21676.51,6304.95,31501.97,7481.99,13749.0,2.85,80.12844036697247,21.042402826855124
3718,Mar 19 2018,18064528.46,1312.4,1064.4,935.39,8310.51,62.14,16.34,21480.9,6289.57,31513.76,7344.24,13764.5,2.86,80.31823745410037,21.120051496620537
3719,Mar 20 2018,18026250.0,1311.0,1068.33,935.53,8298.76,63.66,16.2,21380.97,6243.58,31549.93,7364.3,13750.0,2.9,80.92592592592592,20.593779453345903
3720,Mar 22 2018,18279134.03,1329.15,1079.86,942.99,8402.35,64.47,16.4,21591.99,6254.07,31071.05,7166.68,13752.5,2.82,81.04573170731709,20.616565844578876
3721,Mar 23 2018,18558165.88,1346.6,1089.48,951.66,8515.9,65.75,16.57,20617.86,6210.7,30309.29,6992.67,13782.5,2.81,81.2673506336753,20.48060836501901
3722,Mar 26 2018,18578593.66,1352.4,1086.96,950.72,8502.54,65.5,16.7,20766.1,6200.17,30548.77,7220.54,13740.0,2.85,80.98203592814372,20.64732824427481
3723,Mar 27 2018,18433534.5,1341.45,1082.25,948.62,8415.45,64.75,16.53,21317.32,6209.35,30790.83,7008.81,13742.0,2.78,81.1524500907441,20.71737451737452
3724,Mar 28 2018,18340507.35,1332.45,1078.82,944.93,8379.38,64.61,16.31,21031.31,6140.84,30022.53,6949.23,13763.0,2.78,81.69527896995709,20.62296858071506
3725,Mar 29 2018,18226102.86,1323.85,1076.43,943.72,8329.27,64.86,16.37,21159.08,6188.99,30093.38,7063.44,13765.0,2.74,80.87049480757481,20.410884983040393
3726,Apr 03 2018,18351604.95,1333.45,1086.4,949.41,8380.2,63.48,16.42,21292.29,6229.01,30180.1,6941.28,13764.5,2.78,81.2088915956151,21.005828607435415
3727,Apr 04 2018,18409269.11,1337.3,1087.32,949.48,8424.85,63.61,16.32,21319.55,6157.1,29518.69,7042.11,13766.5,2.81,81.94240196078431,21.02342398993869
3728,Apr 06 2018,18337944.93,1331.2,1085.68,945.12,8386.43,61.89,16.39,21567.52,6175.05,29844.94,6915.11,13773.5,2.78,81.2202562538133,21.509129100016157
3729,Apr 09 2018,18330295.23,1331.95,1081.92,942.87,8405.8,63.26,16.49,21678.26,6246.13,30229.58,6950.34,13764.5,2.78,80.77319587628867,21.055169143218464
3730,Apr 10 2018,18409222.88,1338.95,1084.17,944.65,8430.3,65.62,16.57,21794.32,6325.82,30728.74,7094.3,13749.0,2.8,80.80567290283645,20.404602255409934
3731,Apr 11 2018,18584293.88,1350.75,1090.68,950.83,8489.87,66.8,16.66,21687.1,6360.93,30897.71,7069.03,13758.5,2.78,81.07743097238895,20.220808383233535
3732,Apr 12 2018,18467034.11,1341.35,1088.98,942.49,8425.55,66.83,16.46,21660.28,6310.8,30831.28,7140.25,13769.5,2.84,81.49149453219925,20.071075864132872
3733,Apr 13 2018,18479905.43,1343.7,1090.05,943.11,8439.64,67.31,16.66,21778.74,6270.33,30808.38,7106.65,13752.5,2.83,80.65426170468187,19.96285841628287
3734,Apr 16 2018,18586619.56,1349.35,1091.13,941.63,8476.21,66.42,16.65,21835.53,6286.75,30315.59,7156.28,13774.5,2.83,81.04204204204204,20.315417043059316
3735,Apr 17 2018,18475346.58,1342.1,1087.21,938.07,8424.23,66.59,16.78,21847.59,6285.76,30062.75,7281.1,13766.0,2.83,79.98212157330154,20.154677879561493
3736,Apr 18 2018,18615547.35,1351.45,1091.9,949.42,8494.4,68.75,17.2,22158.2,6320.01,30284.25,7295.24,13774.5,2.88,78.57267441860466,19.657454545454545
3737,Apr 19 2018,18586403.18,1348.6,1090.7,948.18,8466.78,68.39,17.25,22191.18,6355.9,30708.44,7238.06,13781.0,2.91,78.17971014492753,19.719257201345226
3738,Apr 20 2018,18550748.13,1336.75,1088.69,953.26,8406.95,68.09,17.14,22162.24,6337.69,30418.33,7146.13,13877.5,2.96,77.99008168028004,19.632104567484213
3739,Apr 23 2018,18401145.79,1324.3,1083.67,949.39,8348.52,68.98,16.56,22088.04,6308.15,30254.4,7128.6,13895.0,2.98,79.96980676328502,19.198318353145837
3740,Apr 24 2018,18454402.34,1328.85,1087.93,951.59,8384.64,67.83,16.74,22278.12,6229.64,30636.24,7007.35,13887.5,3.0,79.38172043010753,19.590888987173816
3741,Apr 25 2018,18398027.47,1321.65,1085.77,948.37,8353.36,68.22,16.55,22215.32,6079.85,30328.15,7003.74,13920.0,3.03,79.85800604229607,19.37335092348285
3742,Apr 26 2018,18341220.57,1320.7,1090.32,947.93,8360.29,68.11,16.52,22319.61,5909.2,30007.68,7118.68,13887.5,2.98,79.94552058111381,19.390691528409928
3743,Apr 27 2018,18355635.0,1321.5,1092.01,957.85,8384.78,67.98,16.53,22467.87,5919.24,30280.67,7119.8,13890.0,2.96,79.94555353901995,19.439541041482787
3744,May 02 2018,18190328.82,1304.2,1090.79,959.04,8295.1,67.66,16.37,22472.78,6012.24,30723.88,7100.9,13945.0,2.98,79.67012828344532,19.275790718297372
3745,May 07 2018,18331598.63,1309.4,1099.0,964.99,8334.2,70.02,16.49,22467.16,5885.1,29994.26,7265.21,14000.0,2.95,79.40570042449971,18.700371322479295
3746,May 08 2018,18357727.94,1306.6,1102.15,966.53,8320.43,70.21,16.48,22508.69,5774.72,30402.81,7266.9,14050.0,2.97,79.28398058252426,18.60988463181883
3747,May 09 2018,18497692.09,1313.85,1108.22,967.56,8380.13,71.42,16.53,22408.88,5907.94,30536.14,7339.9,14080.0,3.01,79.48275862068965,18.396107532903947
3748,May 11 2018,18474680.46,1324.35,1108.8,977.2,8389.09,70.52,16.67,22758.48,5956.83,31122.06,7402.88,13950.0,2.97,79.44511097780442,18.779778786159955
3749,May 14 2018,18436982.6,1319.85,1102.77,970.83,8363.49,71.06,16.53,22865.86,5947.15,31541.08,7411.31,13970.0,3.0,79.84573502722321,18.573740500985082
3750,May 15 2018,18177915.0,1295.0,1091.72,959.51,8228.95,70.97,16.27,22818.02,5838.12,31152.03,7351.63,14037.0,3.07,79.59434542102028,18.247146681696492
3751,May 16 2018,18198877.5,1291.25,1095.53,957.62,8223.33,71.55,16.39,22717.23,5841.46,31110.2,7398.3,14093.0,3.1,78.78279438682122,18.04682040531097
3752,May 17 2018,18120054.0,1289.5,1093.54,954.94,8210.38,71.58,16.44,22838.37,5815.92,30942.15,7382.47,14052.0,3.12,78.43673965936739,18.0148086057558
3753,May 18 2018,18229442.24,1288.3,1094.56,956.1,8213.04,71.39,16.46,22930.36,5783.31,31047.91,7354.34,14152.5,3.06,78.2685297691373,18.045944810197504
3754,May 21 2018,18275242.67,1288.35,1096.42,960.99,8231.01,72.44,16.52,23002.37,5733.85,31234.35,7394.04,14185.0,3.06,77.98728813559322,17.785063500828272
3755,May 23 2018,18312823.0,1289.0,1101.33,966.16,8230.78,71.75,16.45,22689.74,5792.0,30665.64,7425.95,14207.0,2.99,78.35866261398176,17.965156794425088
3756,May 24 2018,18444052.68,1304.85,1112.97,975.66,8330.55,70.59,16.66,22437.01,5946.54,30760.41,7424.43,14135.0,2.98,78.32232893157263,18.48491287717807
3757,May 25 2018,18405420.0,1303.5,1118.45,979.12,8328.32,67.42,16.51,22450.79,5975.74,30588.04,7433.85,14120.0,2.93,78.95215021199273,19.33402551171759
3758,May 30 2018,18196792.32,1300.7,1120.09,979.89,8356.61,68.04,16.51,22018.52,6011.06,30056.79,7462.45,13990.0,2.86,78.78255602665051,19.116696061140505
3759,May 31 2018,18137836.21,1305.35,1118.26,980.99,8355.54,67.02,16.38,22201.82,5983.59,30468.56,7442.12,13895.0,2.86,79.69169719169719,19.47702178454193
3760,Jun 04 2018,17970481.72,1295.45,1107.55,971.65,8306.81,64.92,16.41,22475.94,6014.82,30997.98,7606.46,13872.0,2.94,78.94271785496649,19.954559457794208
3761,Jun 05 2018,17932359.24,1292.05,1107.25,968.37,8270.8,65.51,16.5,22539.54,6088.79,31093.45,7637.86,13879.0,2.93,78.3060606060606,19.722943062127918
3762,Jun 06 2018,18009633.22,1300.1,1103.56,968.24,8314.92,65.11,16.69,22625.73,6069.71,31259.1,7689.24,13852.5,2.97,77.89694427801078,19.967746889878665
3763,Jun 07 2018,17994803.38,1297.25,1097.04,966.76,8295.13,66.09,16.71,22823.26,6106.7,31512.63,7635.07,13870.0,2.92,77.63315380011969,19.628536843697987
3764,Jun 08 2018,18086569.88,1298.25,1103.39,968.7,8321.78,65.55,16.78,22694.5,5993.63,30958.21,7645.51,13930.0,2.95,77.36889153754468,19.805491990846683
3765,Jun 20 2018,17751516.62,1274.2,1100.49,967.06,8244.71,65.67,16.29,22555.43,5884.04,29696.17,7781.52,13930.0,2.94,78.21976672805403,19.403075985990558
3766,Jun 21 2018,17856512.07,1266.15,1090.85,955.04,8226.18,65.97,16.36,22693.04,5822.33,29296.05,7712.95,14103.0,2.9,77.39303178484109,19.19281491587085
3767,Jun 22 2018,17869630.63,1269.15,1090.52,956.33,8243.38,69.35,16.48,22516.83,5821.81,29338.7,7692.82,14080.0,2.9,77.0115291262136,18.300648882480175
3768,Jun 25 2018,17958447.81,1268.7,1085.66,956.32,8278.14,68.16,16.34,22338.15,5859.08,28961.39,7532.01,14155.0,2.88,77.6438188494492,18.61355633802817
3769,Jun 26 2018,17868530.63,1260.3,1080.37,952.39,8263.41,70.75,16.3,22342.0,5825.65,28881.4,7561.63,14178.0,2.88,77.31901840490796,17.813427561837454
3770,Jun 27 2018,17787716.72,1254.6,1081.97,954.25,8274.09,72.61,16.05,22271.77,5787.55,28356.26,7445.09,14178.0,2.83,78.16822429906541,17.278611761465363
3771,Jun 28 2018,18009801.69,1251.55,1080.97,955.89,8293.39,73.45,16.0,22270.39,5667.32,28497.32,7503.68,14390.0,2.84,78.221875,17.03948264125255
3772,Jun 29 2018,17918947.8,1250.45,1071.0,947.13,8284.61,74.39,16.12,22304.51,5799.24,28955.11,7510.3,14330.0,2.86,77.5713399503722,16.809382981583546
3773,Jul 03 2018,18000165.0,1251.75,1074.51,950.1,8344.42,74.72,16.05,21785.54,5633.94,28545.57,7502.67,14380.0,2.83,77.99065420560747,16.752542826552464
3774,Jul 05 2018,18060367.5,1255.5,1072.8,949.41,8329.49,73.15,16.02,21546.99,5739.33,28182.09,7586.43,14385.0,2.83,78.37078651685394,17.163362952836636
3775,Jul 06 2018,18039377.4,1255.35,1067.7,945.69,8344.94,74.0,16.04,21788.14,5694.91,28315.62,7688.39,14370.0,2.82,78.26371571072319,16.964189189189188
3776,Jul 09 2018,18078863.45,1262.05,1073.22,951.81,8350.73,74.03,16.12,22052.18,5807.38,28688.5,7756.2,14325.0,2.86,78.2909429280397,17.047818451978927
3777,Jul 10 2018,18007440.0,1254.0,1069.92,945.34,8303.99,74.08,16.08,22196.89,5881.76,28682.25,7759.2,14360.0,2.87,77.98507462686568,16.927645788336932
3778,Jul 11 2018,18001387.6,1251.4,1067.66,944.6,8342.46,70.64,15.79,21932.21,5893.36,28311.69,7716.61,14385.0,2.84,79.25269157694744,17.715175537938848
3779,Jul 12 2018,17916040.6,1245.9,1066.28,942.15,8306.41,70.36,15.95,22187.96,5907.87,28480.83,7823.92,14380.0,2.85,78.1128526645768,17.707504263786245
3780,Jul 13 2018,17855645.3,1241.7,1064.24,940.61,8307.72,70.59,15.82,22597.35,5944.07,28525.44,7825.98,14380.0,2.83,78.48925410872313,17.590310242243945
3781,Jul 17 2018,17715333.19,1232.8,1055.21,936.78,8234.61,67.81,15.59,22697.36,5861.51,28181.68,7855.12,14370.0,2.86,79.07633098139833,18.18020940864179
3782,Jul 18 2018,17638922.5,1224.5,1051.75,938.39,8221.9,68.94,15.57,22794.19,5890.73,28117.42,7854.44,14405.0,2.88,78.64482980089916,17.761821874093414
3783,Jul 19 2018,17624033.42,1217.55,1048.48,936.43,8245.12,69.52,15.31,22764.68,5871.08,28010.86,7825.3,14475.0,2.84,79.52645329849771,17.51366513233602
3784,Jul 20 2018,17792300.0,1228.75,1049.54,937.91,8330.68,69.47,15.52,22697.88,5872.78,28224.48,7820.2,14480.0,2.9,79.17203608247424,17.687491003310782
3785,Jul 23 2018,17749524.79,1224.95,1046.56,934.11,8308.34,69.02,15.4,22396.99,5915.8,28256.12,7841.87,14490.0,2.96,79.54220779220779,17.747754274123444
3786,Jul 24 2018,17847923.37,1228.35,1049.38,933.93,8370.59,69.91,15.48,22510.48,5931.84,28662.57,7840.77,14530.0,2.95,79.35077519379844,17.570447718495206
3787,Jul 25 2018,17807490.0,1231.5,1054.95,936.5,8348.09,70.58,15.6,22614.25,5933.89,28920.9,7932.24,14460.0,2.97,78.9423076923077,17.448285633323888
3788,Jul 26 2018,17760495.0,1228.25,1053.43,934.03,8333.68,70.64,15.4,22586.87,5946.14,28781.14,7852.19,14460.0,2.98,79.7564935064935,17.387457531143827
3789,Jul 27 2018,17646298.42,1223.95,1050.38,932.46,8348.32,70.07,15.5,22712.75,5989.14,28804.28,7737.42,14417.5,2.96,78.96451612903226,17.467532467532468
3790,Jul 30 2018,17634955.19,1223.8,1044.96,930.86,8354.88,71.04,15.51,22544.84,6027.94,28733.13,7630.0,14410.0,2.98,78.90393294648614,17.226914414414413
3791,Jul 31 2018,17606098.3,1220.95,1043.5,930.78,8334.81,69.28,15.54,22553.72,5936.44,28583.01,7671.79,14420.0,2.96,78.56821106821107,17.62341224018476
3792,Aug 01 2018,17602360.0,1219.0,1044.34,928.94,8283.1,68.64,15.39,22746.7,6033.42,28340.74,7707.29,14440.0,3.01,79.20727745289149,17.759324009324008
3793,Aug 02 2018,17593638.04,1215.45,1046.72,932.67,8299.09,69.72,15.34,22512.53,6011.72,27714.56,7802.69,14475.0,2.99,79.23402868318122,17.43330464716007
3794,Aug 03 2018,17627224.92,1216.3,1049.44,934.32,8348.68,69.42,15.42,22525.18,6007.54,27676.32,7812.02,14492.5,2.95,78.87808041504539,17.520887352348026
3795,Aug 06 2018,17503634.09,1209.65,1046.59,934.85,8277.27,69.5,15.31,22507.32,6101.13,27819.56,7859.68,14470.0,2.95,79.01045068582626,17.405035971223022
3796,Aug 07 2018,17506331.88,1212.35,1045.85,935.93,8285.44,69.78,15.38,22662.74,6091.25,28248.88,7883.66,14440.0,2.98,78.82639791937581,17.37388936658068
3797,Aug 08 2018,17459851.43,1209.55,1042.4,938.91,8264.01,67.31,15.42,22644.31,6094.83,28359.14,7888.33,14435.0,2.96,78.44033722438391,17.96984103402169
3798,Aug 09 2018,17498781.39,1214.35,1049.34,943.66,8292.07,67.25,15.46,22598.39,6065.26,28607.3,7891.78,14410.0,2.93,78.54786545924966,18.05724907063197
3799,Aug 10 2018,17578438.59,1214.4,1062.24,950.64,8327.87,68.23,15.31,22298.08,6077.17,28366.62,7839.11,14475.0,2.87,79.32070542129327,17.798622306903123
3800,Aug 13 2018,17519106.11,1200.35,1051.46,939.54,8254.45,67.72,15.0,21857.43,5861.25,27936.57,7819.71,14595.0,2.88,80.02333333333333,17.725191966922623
3801,Aug 14 2018,17452260.0,1197.0,1052.54,938.68,8238.47,67.02,14.99,22356.08,5769.87,27752.93,7870.89,14580.0,2.9,79.85323549032688,17.860340196956134
3802,Aug 15 2018,17257200.0,1182.0,1044.86,932.99,8160.53,65.11,14.45,22204.22,5816.59,27323.59,7774.12,14600.0,2.86,81.79930795847751,18.15389341115036
3803,Aug 16 2018,17245642.57,1180.4,1036.21,927.62,8141.69,65.61,14.66,22192.04,5783.8,27100.06,7806.52,14610.0,2.87,80.51841746248296,17.991159884164002
3804,Aug 20 2018,17279664.36,1184.35,1035.95,928.17,8114.69,66.31,14.76,22199.0,5892.19,27598.02,7821.01,14590.0,2.82,80.24051490514904,17.86080530839994
3805,Aug 21 2018,17364050.29,1190.95,1033.9,925.69,8151.22,66.88,14.78,22219.73,5944.3,27752.79,7859.17,14580.0,2.84,80.57848443843032,17.807266746411486
3806,Aug 23 2018,17444078.36,1192.35,1030.11,928.98,8195.62,68.65,14.5,22410.82,5982.98,27790.46,7878.46,14630.0,2.83,82.23103448275862,17.36853605243991
3807,Aug 24 2018,17536722.69,1197.7,1030.06,931.45,8238.14,69.34,14.82,22601.77,5968.75,27671.87,7945.98,14642.0,2.81,80.81646423751687,17.27285837900202
3808,Aug 27 2018,17510373.29,1197.7,1026.26,929.17,8164.84,69.67,14.9,22799.64,6025.97,28271.27,8017.9,14620.0,2.85,80.38255033557047,17.19104349074207
3809,Aug 28 2018,17725519.5,1212.25,1034.92,941.15,8251.78,69.22,14.71,22813.47,6042.65,28351.62,8030.04,14622.0,2.88,82.40992522093813,17.51300202253684
3810,Aug 29 2018,17647550.28,1204.2,1029.85,926.74,8214.81,70.3,14.76,22848.22,6065.15,28416.44,8109.69,14655.0,2.89,81.58536585365854,17.129445234708395
3811,Aug 30 2018,17588334.13,1197.3,1027.06,920.58,8185.1,70.64,14.57,22869.5,6018.96,28164.05,8088.36,14690.0,2.86,82.17570350034316,16.949320498301244
3812,Aug 31 2018,17712087.78,1202.45,1033.48,925.14,8212.25,70.49,14.53,22865.15,6018.46,27888.55,8109.54,14730.0,2.86,82.75636613902272,17.058448006809478
3813,Sep 04 2018,17785342.56,1190.85,1030.55,928.07,8135.41,69.86,14.13,22696.9,5905.3,27973.34,8091.25,14935.0,2.9,84.27813163481952,17.046235327798453
3814,Sep 05 2018,17872713.77,1196.7,1029.38,923.63,8184.83,69.02,14.19,22580.83,5683.5,27243.85,7995.17,14935.0,2.9,84.33403805496829,17.33845262242828
3815,Sep 06 2018,17944682.05,1205.15,1036.11,930.69,8231.9,68.33,14.16,22487.94,5776.1,26974.82,7922.73,14890.0,2.88,85.10946327683617,17.637201814722673
3816,Sep 07 2018,17767696.55,1198.9,1035.01,925.72,8197.96,68.17,14.14,22307.06,5851.46,26973.47,7902.54,14820.0,2.94,84.78783592644979,17.58691506527798
3817,Sep 10 2018,17777884.02,1196.6,1031.2,919.01,8214.66,67.86,14.19,22373.09,5831.12,26613.42,7924.16,14857.0,2.94,84.32699083861874,17.6333628057766
3818,Sep 12 2018,17730745.83,1195.6,1028.47,918.07,8211.02,70.39,14.25,22604.61,5798.15,26345.04,7954.23,14825.0,2.97,83.9017543859649,16.985367239664722
3819,Sep 13 2018,17953429.1,1209.8,1036.28,923.86,8284.23,69.04,14.2,22821.32,5858.27,27014.49,8013.71,14840.0,2.97,85.19718309859155,17.523174971031285
3820,Sep 14 2018,17794869.03,1201.95,1030.26,919.27,8234.56,69.17,14.07,23094.67,5931.28,27286.41,8010.04,14805.0,3.0,85.42643923240938,17.376752927569758
3821,Sep 18 2018,17828970.27,1200.2,1025.86,912.49,8238.89,69.86,14.15,23420.54,5811.79,27084.66,7956.11,14855.0,3.06,84.81978798586573,17.180074434583453
3822,Sep 19 2018,17899084.59,1203.3,1031.15,914.85,8245.61,71.42,14.25,23672.52,5873.6,27407.37,7950.04,14875.0,3.07,84.44210526315788,16.848221786614392
3823,Sep 20 2018,17937953.58,1208.35,1028.25,911.76,8280.46,70.55,14.31,23674.93,5931.27,27477.67,8028.23,14845.0,3.06,84.4409503843466,17.12756909992913
3824,Sep 21 2018,17761736.53,1198.7,1019.26,915.18,8197.91,71.09,14.3,23869.93,5957.74,27953.58,7986.95,14819.0,3.07,83.82517482517483,16.86172457448305
3825,Sep 26 2018,17803281.88,1194.25,1016.56,905.87,8209.03,72.42,14.34,24033.79,5873.27,27816.87,7990.37,14905.0,3.05,83.28103207810321,16.490610328638496
3826,Sep 27 2018,17682610.34,1185.4,1015.16,903.75,8152.23,72.42,14.24,23796.74,5929.22,27715.67,8041.97,14917.0,3.06,83.24438202247191,16.36840651753659
